name,date,comment,18 and Under,19 - 24,25 - 29,30 - 34,35 - 39,45 and Above,Combination,Cool,Dark,Dry,Dry Skin,Light,Medium,Medium Dark,Medium Light,Neutral,Normal,Oily,Oily Skin,Warm,tokenized_comments,sentiment_score,sentiment_category_en,sentiment_category,document_vector
Astridsari_,2025-08-31,baru seminggu pakai benerbener kerasa bedanya teksturnya ringan mudah menyerap tapi tetap bikin kulit lembap seharian kulitku yang biasanya suka merah  gampang iritasi jadi lebih calm bonusnya nggak bikin lengket sama sekali cocok banget buat yang lagi struggle sama skin barrier rusak   moisturizer penyelamat kulit bad mood,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"['baru', 'seminggu', 'pakai', 'benerbener', 'kerasa', 'bedanya', 'teksturnya', 'ringan', 'mudah', 'menyerap', 'tetap', 'bikin', 'kulit', 'lembap', 'seharian', 'kulitku', 'biasanya', 'suka', 'merah', 'gampang', 'iritasi', 'jadi', 'lebih', 'calm', 'bonusnya', 'bikin', 'lengket', 'sama', 'sekali', 'cocok', 'banget', 'buat', 'struggle', 'sama', 'skin', 'barrier', 'rusak', 'moisturizer', 'penyelamat', 'kulit', 'bad', 'mood']",-0.6124,Negative,negatif,"[-0.286512    0.48741204 -0.11628617 -0.05339037  0.15794486 -0.65339947
  0.37536493  1.095072   -0.45210534 -0.3106436  -0.15193242 -0.7597831
 -0.07493442  0.12456183  0.08214206 -0.3090801   0.2960801  -0.36969683
 -0.06955734 -0.97491467  0.20680285  0.25805324  0.19213116 -0.19354734
 -0.05895602  0.05380379 -0.38051972 -0.32849237 -0.4357111   0.1283619
  0.48928124 -0.11764834  0.2669     -0.51393056 -0.25219274  0.76018965
  0.04936597 -0.3017929  -0.12086385 -0.77767074  0.04271758 -0.45030108
 -0.21243832  0.10994396  0.41333595 -0.04180762 -0.40304375 -0.06980737
  0.25854152  0.15546659  0.17713256 -0.5055742   0.23708518  0.08893446
 -0.3654526   0.26784867  0.16679934  0.11613139 -0.50499046  0.2743711
  0.00209473  0.03001997  0.08813654 -0.09412033 -0.408735    0.62954944
  0.28932792  0.32355484 -0.61182195  0.53969055 -0.45202166  0.17980158
  0.5847863  -0.08307962  0.5812096   0.23861451 -0.09557223 -0.0761905
 -0.32563204  0.1434729  -0.48047093  0.00137641 -0.39285165  0.62621063
 -0.18457673 -0.09934501  0.19443338  0.53131056  0.46787852  0.0378562
  0.6609656   0.5328446   0.07113543  0.01537958  0.8174958   0.3698856
  0.25854698 -0.40776494  0.09889819 -0.01603977]"
Silmi16,2025-08-31,moisturizer yg versatile bs digabung dengan berbagai active ingredients serum bg orang yg suka explore active ingredients serum klau pake ini gk akan pusing akan contra dgn active ingredients jdi base make up pun juga bgs banget,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"['moisturizer', 'yg', 'versatile', 'bs', 'digabung', 'berbagai', 'active', 'ingredients', 'serum', 'bg', 'orang', 'yg', 'suka', 'explore', 'active', 'ingredients', 'serum', 'klau', 'pake', 'gk', 'pusing', 'contra', 'dgn', 'active', 'ingredients', 'jdi', 'base', 'make', 'up', 'bgs', 'banget']",0.7964,Positive,positif,"[-0.16905566  0.2656489  -0.0528862  -0.02644607  0.09485327 -0.38290015
  0.20988294  0.6478831  -0.26113978 -0.18918979 -0.08966042 -0.43007746
 -0.04956228  0.07895061  0.0369547  -0.1697112   0.16221303 -0.21847783
 -0.02734279 -0.57227385  0.11512527  0.15111005  0.11270373 -0.1093123
 -0.04776974  0.03049896 -0.21180718 -0.171935   -0.26375997  0.08288859
  0.2811955  -0.06251615  0.14669141 -0.26853374 -0.14735745  0.43270233
  0.03419973 -0.19514568 -0.08058197 -0.44653088  0.01318395 -0.2358064
 -0.12772653  0.06186873  0.2447838  -0.02977232 -0.22182865 -0.05712099
  0.1673655   0.09689053  0.09897407 -0.28720856  0.12761761  0.05359925
 -0.20578204  0.14064614  0.08641449  0.04826836 -0.27659264  0.15007308
  0.00691705  0.02080884  0.04674318 -0.05006722 -0.254165    0.3659086
  0.16569181  0.15248893 -0.36494341  0.31038693 -0.24828127  0.09833289
  0.33412367 -0.0459511   0.32657838  0.14496443 -0.03655024 -0.04863305
 -0.21145211  0.07770148 -0.2611588   0.00427887 -0.22405164  0.37482825
 -0.10472827 -0.05119085  0.10788742  0.32349265  0.2723653   0.01140992
  0.38595417  0.292781    0.04396363  0.02644737  0.46964654  0.22251135
  0.1450804  -0.25235376  0.06807022  0.00883786]"
cndyalv,2025-08-22,aku pake waktu lagi hamil waw kulitku bersih dan gprnh jerawatan lagi di aku cocok banget karena ngerasa better drpd sebelum pake re purchase kyk nya ga karena skrg wjhku uda mulai muncul flek,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"['aku', 'pake', 'waktu', 'hamil', 'waw', 'kulitku', 'bersih', 'gprnh', 'jerawatan', 'aku', 'cocok', 'banget', 'ngerasa', 'better', 'drpd', 'pake', 're', 'purchase', 'kyk', 'nya', 'ga', 'skrg', 'wjhku', 'uda', 'mulai', 'muncul', 'flek']",0.4404,Positive,positif,"[-0.22210144  0.35185438 -0.07046582 -0.03399471  0.12128606 -0.5087331
  0.27995124  0.8591399  -0.35118192 -0.24986836 -0.11938037 -0.56575674
 -0.06389666  0.10324471  0.05227609 -0.23013777  0.22368954 -0.29087585
 -0.03015141 -0.76572466  0.1599758   0.19689888  0.1458616  -0.1444359
 -0.06130558  0.03552559 -0.2793291  -0.22577018 -0.3507881   0.10704059
  0.3739248  -0.0796297   0.1933904  -0.35805345 -0.19951779  0.57049155
  0.03948019 -0.25621283 -0.10786877 -0.5892173   0.0137309  -0.31577936
 -0.16947098  0.09155738  0.32637694 -0.04190473 -0.2961403  -0.07038911
  0.21690232  0.1359835   0.12975255 -0.37906572  0.1661734   0.06989564
 -0.27084115  0.18326704  0.11883029  0.06588694 -0.37319928  0.20016707
  0.00231784  0.0353246   0.05936664 -0.07240485 -0.33922842  0.48375395
  0.21633732  0.21279027 -0.48017946  0.41627517 -0.32795653  0.1281388
  0.4429023  -0.06495772  0.43830037  0.19129935 -0.04913491 -0.05915062
 -0.27724624  0.10428805 -0.34805533  0.00517369 -0.29720244  0.50004554
 -0.135587   -0.06537787  0.14238599  0.4266114   0.36463192  0.01745508
  0.5072406   0.3881979   0.05428603  0.03617495  0.6223254   0.29881826
  0.1930267  -0.33411053  0.08419938  0.00815476]"
IgnatiaArby,2025-08-22,pelembab yang oke oke saja gak punya nilai buruk apa karena ekspektasi dari review lain dan iklan yang tinggi jadi ketika pakai moisturizer ini seperti sama dengan moisturizer lainnya saja teksturnya ringan dan berwarna putih tapi ketika dipakai tidak berasa tebal di wajah untuk efek menenangkan tidak terlalu terasa di wajah karena setelah pakai ku menemukan efek yang serupa di moisturizer sebelah dengan harga  lebih murah selain itu ku tidak menemukan efek yang signifikan tetapi progressnya memang ada untuk digunakan sebagai base makeup tidak terlalu ngeset seperti yang varian panthenol overall lebih unggul varian panthenol setelah penggunaan kurang lebih  bulan tapi tidak ada yang buruk juga produknya bagus tapi antara value offer dengan harga yang diberikan akan ada produk lain yang bisa kasih function serupa dengan harga yang lebih affordable,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"['pelembab', 'oke', 'oke', 'gak', 'punya', 'nilai', 'buruk', 'apa', 'ekspektasi', 'review', 'iklan', 'tinggi', 'jadi', 'pakai', 'moisturizer', 'sama', 'moisturizer', 'lainnya', 'teksturnya', 'ringan', 'berwarna', 'putih', 'dipakai', 'berasa', 'tebal', 'wajah', 'efek', 'menenangkan', 'terlalu', 'terasa', 'wajah', 'pakai', 'ku', 'menemukan', 'efek', 'serupa', 'moisturizer', 'sebelah', 'harga', 'lebih', 'murah', 'ku', 'menemukan', 'efek', 'signifikan', 'progressnya', 'memang', 'digunakan', 'base', 'makeup', 'terlalu', 'ngeset', 'varian', 'panthenol', 'overall', 'lebih', 'unggul', 'varian', 'panthenol', 'penggunaan', 'kurang', 'lebih', 'bulan', 'buruk', 'produknya', 'bagus', 'value', 'offer', 'harga', 'diberikan', 'produk', 'kasih', 'function', 'serupa', 'harga', 'lebih', 'affordable']",0.34,Positive,positif,"[-2.38232255e-01  3.89583230e-01 -8.20041597e-02 -4.34845984e-02
  1.29585847e-01 -5.46453476e-01  3.01461667e-01  9.14913058e-01
 -3.76033336e-01 -2.65864879e-01 -1.29544094e-01 -6.18784547e-01
 -6.69042692e-02  1.07262589e-01  5.85363358e-02 -2.49649748e-01
  2.35058174e-01 -3.10773820e-01 -4.04337831e-02 -8.09481382e-01
  1.69451818e-01  2.13285327e-01  1.52648032e-01 -1.59863174e-01
 -6.24410771e-02  4.41051163e-02 -3.10124636e-01 -2.56955832e-01
 -3.74935538e-01  1.08894072e-01  4.02519792e-01 -9.12591666e-02
  2.12319911e-01 -4.02625918e-01 -2.15800598e-01  6.22552335e-01
  4.10270430e-02 -2.65961528e-01 -1.10757038e-01 -6.42180324e-01
  2.14385279e-02 -3.56908828e-01 -1.79195613e-01  9.25609693e-02
  3.47440362e-01 -3.90142463e-02 -3.27847600e-01 -7.10007697e-02
  2.29998529e-01  1.34438634e-01  1.43612087e-01 -4.09028411e-01
  1.91115901e-01  7.34788254e-02 -2.98429936e-01  2.10089400e-01
  1.28382996e-01  7.92949051e-02 -4.07318592e-01  2.22394451e-01
  7.30537111e-03  3.57260890e-02  6.36218339e-02 -8.03612098e-02
 -3.50013942e-01  5.17720044e-01  2.37506941e-01  2.42298529e-01
 -5.10984123e-01  4.42703247e-01 -3.62664968e-01  1.41229898e-01
  4.78775084e-01 -6.94039539e-02  4.78484809e-01  2.08387375e-01
 -6.53904900e-02 -6.40090927e-02 -2.87399799e-01  1.11513905e-01
 -3.80094409e-01  6.96632592e-03 -3.24976623e-01  5.29256225e-01
 -1.50546595e-01 -7.81829879e-02  1.53627500e-01  4.52347040e-01
  3.90390337e-01  2.15960741e-02  5.51983476e-01  4.30034280e-01
  5.82401492e-02  2.55075786e-02  6.72241151e-01  3.18850309e-01
  2.10274518e-01 -3.53907198e-01  8.99611562e-02 -6.30141076e-05]"
fazirotulfirdaus,2025-08-12,penasaran sama moist ini karena hypenya gede  viral banget akhirnya bisa coba dan yaaa bagus sih tapi kupikir hypenya over wkwkw aku pun cuma habisin  jar dan gak minat repurchase lagi karena yauda bikin lembap aja gak ada efek lain cocok sih buat yang skin barriernya lagi ngaco,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"['penasaran', 'sama', 'moist', 'hypenya', 'gede', 'viral', 'banget', 'akhirnya', 'coba', 'yaaa', 'bagus', 'sih', 'kupikir', 'hypenya', 'over', 'wkwkw', 'aku', 'cuma', 'habisin', 'jar', 'gak', 'minat', 'repurchase', 'yauda', 'bikin', 'lembap', 'aja', 'gak', 'efek', 'cocok', 'sih', 'buat', 'skin', 'barriernya', 'ngaco']",0.0,Neutral,netral,"[-0.26299676  0.42134744 -0.08236492 -0.03997169  0.14555015 -0.6030335
  0.32936928  1.0145555  -0.41641918 -0.29268774 -0.14337453 -0.67488253
 -0.07605693  0.1204752   0.06449135 -0.2733725   0.2573959  -0.34116694
 -0.03779372 -0.9022516   0.18433489  0.23406307  0.17685932 -0.1731269
 -0.07159207  0.04915373 -0.33729708 -0.27436888 -0.41549763  0.12683804
  0.44510794 -0.0964526   0.23280002 -0.42513162 -0.2312709   0.68097174
  0.04562158 -0.30284676 -0.12802121 -0.7064579   0.01789852 -0.38033447
 -0.19826515  0.10114456  0.38314608 -0.05055067 -0.35118723 -0.08476144
  0.2596062   0.15602879  0.15400702 -0.45003182  0.20023534  0.08255013
 -0.31874433  0.21906473  0.1393244   0.07744146 -0.44496065  0.23469682
  0.00262     0.03585476  0.07609007 -0.07979492 -0.39817747  0.5729958
  0.25785413  0.25467202 -0.57946867  0.49912944 -0.39675134  0.15541752
  0.52581453 -0.07488257  0.5188265   0.22384475 -0.06288119 -0.07257688
 -0.32742622  0.12157562 -0.4127354   0.00446839 -0.35189262  0.5931047
 -0.16730984 -0.08039283  0.17069109  0.5051588   0.42848802  0.01881441
  0.6008384   0.45748815  0.06569584  0.03603925  0.74004984  0.35177535
  0.22885461 -0.39321113  0.09909863  0.00898267]"
Stephaniegabriella,2025-08-04,dari sekian moisturizer cuma ini yang paling setia ada dikamarku hihihi apa ya kayak dia sebenernya kurang moist dikulitku yg super duper kering ini tapi ya ga sekering itu juga hasil akhir kulitku terus dia juga bisa ilangin gatel gatel dimukaku dan bikin calm kemerahan,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"['sekian', 'moisturizer', 'cuma', 'paling', 'setia', 'dikamarku', 'hihihi', 'apa', 'kayak', 'sebenernya', 'kurang', 'moist', 'dikulitku', 'yg', 'super', 'duper', 'kering', 'ga', 'sekering', 'hasil', 'akhir', 'kulitku', 'terus', 'ilangin', 'gatel', 'gatel', 'dimukaku', 'bikin', 'calm', 'kemerahan']",0.7351,Positive,positif,"[-0.21382116  0.3511692  -0.07222215 -0.03529543  0.11769615 -0.4951047
  0.2728949   0.83639127 -0.34405047 -0.24127547 -0.11787354 -0.56030995
 -0.06170607  0.0982788   0.05369224 -0.22628249  0.21612339 -0.28472462
 -0.03439236 -0.74186635  0.15483682  0.19210832  0.14208876 -0.14391564
 -0.05845483  0.03908335 -0.27684322 -0.23084648 -0.339217    0.10353034
  0.3654672  -0.0811536   0.1927094  -0.36377066 -0.1923178   0.5630074
  0.03786647 -0.24645646 -0.10326875 -0.580444    0.01356813 -0.31659168
 -0.16283382  0.08870471  0.31849584 -0.03780999 -0.29367766 -0.06470952
  0.20965268  0.12760887  0.1295577  -0.37172714  0.1692774   0.0679356
 -0.26971337  0.18346605  0.11690951  0.06807815 -0.3712432   0.1996012
  0.00299133  0.03171045  0.05575844 -0.0686819  -0.324978    0.47071782
  0.21610522  0.21951596 -0.46778983  0.4033261  -0.32748413  0.12721714
  0.43550536 -0.06221945  0.43034017  0.18679947 -0.05440962 -0.05724911
 -0.26488274  0.10280093 -0.34367007  0.00557453 -0.29246232  0.48537064
 -0.13030726 -0.06926361  0.13982098  0.41628757  0.35326573  0.01959944
  0.5008525   0.38712853  0.05210247  0.02899957  0.60768056  0.29007393
  0.18955207 -0.32417557  0.08090375  0.00384366]"
lailicahya,2025-08-03,bagus bangeeet suka cocok sama kulitku yang sensitive bagus banget murah meriah lembab di kulit mantul rekomended buat tementemen semua soalnya bagus banget suka semoga cocok terus soalnya harganya murah cocok juga sama harganya,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"['bagus', 'bangeeet', 'suka', 'cocok', 'sama', 'kulitku', 'sensitive', 'bagus', 'banget', 'murah', 'meriah', 'lembab', 'kulit', 'mantul', 'rekomended', 'buat', 'tementemen', 'semua', 'soalnya', 'bagus', 'banget', 'suka', 'semoga', 'cocok', 'terus', 'soalnya', 'harganya', 'murah', 'cocok', 'sama', 'harganya']",0.0,Neutral,netral,"[-0.2883244   0.4850429  -0.10828448 -0.04776324  0.16869761 -0.6838662
  0.3779107   1.1477047  -0.46067703 -0.3300572  -0.15892412 -0.77167976
 -0.08232803  0.13481906  0.08366614 -0.3105936   0.30716565 -0.3825824
 -0.05831215 -1.0162611   0.21059543  0.2697584   0.19733521 -0.19530566
 -0.07649674  0.06604325 -0.37813115 -0.32162917 -0.45984423  0.14385544
  0.51432323 -0.12273675  0.26574212 -0.51341623 -0.2648202   0.78384936
  0.0587761  -0.33306533 -0.14474119 -0.8042605   0.03523618 -0.4514102
 -0.22818524  0.11160511  0.43749434 -0.04002661 -0.41399318 -0.08441404
  0.28299603  0.17213519  0.18105681 -0.52392083  0.23219782  0.08736007
 -0.37727228  0.26148444  0.1667139   0.09728146 -0.51624525  0.2651393
 -0.00241157  0.03211448  0.08884618 -0.09349263 -0.44473395  0.66068465
  0.3007907   0.3142223  -0.6505929   0.5686099  -0.44925946  0.17873695
  0.600109   -0.07723784  0.60083246  0.24549502 -0.06990839 -0.07168432
 -0.36423385  0.14717212 -0.49045104  0.00573842 -0.40567234  0.66876274
 -0.19364668 -0.10147985  0.20109586  0.56220543  0.48236242  0.02537131
  0.6848317   0.5379255   0.0781763   0.03751078  0.8417685   0.4018676
  0.27294263 -0.43656147  0.10110535  0.00130438]"
Yulina_Ss,2025-08-02,aku coba beli yang mini buat tester karena suka takut salah pilih moisturizer tapi ini surprisingly bagus nggak bikin greasy nyaman dipakai malam hari bangun tidur kulit lebih tenang dan nggak sekering biasanya fix pengen repurchase,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"['aku', 'coba', 'beli', 'mini', 'buat', 'tester', 'suka', 'takut', 'salah', 'pilih', 'moisturizer', 'surprisingly', 'bagus', 'bikin', 'greasy', 'nyaman', 'dipakai', 'malam', 'hari', 'bangun', 'tidur', 'kulit', 'lebih', 'tenang', 'sekering', 'biasanya', 'fix', 'pengen', 'repurchase']",0.296,Positive,positif,"[-0.25902057  0.41332498 -0.08699869 -0.04617172  0.14069988 -0.57757956
  0.327697    0.97818506 -0.40478653 -0.2828327  -0.1392194  -0.6522292
 -0.06897969  0.12143615  0.06124731 -0.26414433  0.2549016  -0.32749006
 -0.0417186  -0.8722482   0.18527777  0.22831851  0.16518176 -0.16833672
 -0.06933087  0.04400932 -0.32309318 -0.27153516 -0.39887717  0.11699926
  0.42787224 -0.09296659  0.22276393 -0.426515   -0.2266138   0.65982485
  0.04128321 -0.28427383 -0.11769013 -0.6770339   0.02583223 -0.3707185
 -0.19356398  0.10357714  0.37252992 -0.04213737 -0.3441321  -0.07994723
  0.24943069  0.14722413  0.15285721 -0.4352884   0.19631065  0.08092144
 -0.31448108  0.22200957  0.13516918  0.07937943 -0.4308154   0.23401606
  0.00679003  0.03997296  0.06796053 -0.08557279 -0.37768137  0.555247
  0.25329837  0.25322157 -0.55071557  0.47174454 -0.3825195   0.14724426
  0.5101591  -0.07213898  0.5076963   0.21704808 -0.06596121 -0.06632736
 -0.31296125  0.1244815  -0.40435404  0.00454645 -0.3432607   0.5629048
 -0.15781733 -0.08127229  0.16774747  0.4825547   0.41704595  0.01982955
  0.58543473  0.44828254  0.05981092  0.03184305  0.71312326  0.3414835
  0.23023814 -0.38168806  0.09296885  0.00803966]"
Alma_rain5,2025-08-01,jadi produk ini sangat bagus sejak awal pemakaian awal moisturaizer ini melembabkan dan teksturnya juga tidak berat kemasanya juga bagus sangat sangat ngaruh dikulit wajah saya makanya saya udah beli beberapa kali sangat bagus produknya,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"['jadi', 'produk', 'sangat', 'bagus', 'sejak', 'awal', 'pemakaian', 'awal', 'moisturaizer', 'melembabkan', 'teksturnya', 'berat', 'kemasanya', 'bagus', 'sangat', 'sangat', 'ngaruh', 'dikulit', 'wajah', 'makanya', 'udah', 'beli', 'beberapa', 'kali', 'sangat', 'bagus', 'produknya']",0.0,Neutral,netral,"[-0.3050606   0.50802356 -0.10358106 -0.05438666  0.17408973 -0.71253973
  0.39863953  1.1932212  -0.49275687 -0.34334528 -0.16890894 -0.8102736
 -0.08379531  0.14043668  0.07867657 -0.3243251   0.3086598  -0.39712787
 -0.05697446 -1.0699275   0.22642402  0.27398843  0.20324427 -0.20245476
 -0.08108039  0.06295538 -0.40024546 -0.33726597 -0.48580134  0.1384142
  0.5309116  -0.11945815  0.28324178 -0.535706   -0.28456306  0.81960416
  0.06288875 -0.34683818 -0.14964207 -0.85467213  0.03682682 -0.47750077
 -0.23710841  0.11883174  0.46132997 -0.04790644 -0.4321348  -0.0952896
  0.2977107   0.18304862  0.1872967  -0.54463     0.24493453  0.09378511
 -0.39153162  0.2808483   0.16730121  0.10240465 -0.54542243  0.28666186
  0.00206993  0.04269051  0.09344222 -0.10622837 -0.46065438  0.6891399
  0.30771974  0.32779104 -0.67813146  0.5942597  -0.4782507   0.19290274
  0.63371396 -0.08284526  0.6321216   0.26662287 -0.08179872 -0.08296103
 -0.37650642  0.15202    -0.50556403  0.00498714 -0.43353692  0.6989703
 -0.21060032 -0.10310423  0.20783158  0.5898634   0.5136002   0.02922687
  0.7268471   0.5649657   0.08032309  0.04000559  0.8893214   0.42121542
  0.28294826 -0.46179226  0.10871903 -0.00470921]"
Rieska_novianty,2025-07-31,skintific x ceramide barrier repair moisture gel diperkaya dengan teknologi x ceramide yang merupakan gabungan  jenis ceramide yang berfungsi untuk melembabkan secara mendalam dan memperkuat lapisan kulit cocok digunakan di pagi dan malam hari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"['skintific', 'x', 'ceramide', 'barrier', 'repair', 'moisture', 'gel', 'diperkaya', 'teknologi', 'x', 'ceramide', 'merupakan', 'gabungan', 'jenis', 'ceramide', 'berfungsi', 'melembabkan', 'mendalam', 'memperkuat', 'lapisan', 'kulit', 'cocok', 'digunakan', 'pagi', 'malam', 'hari']",-0.128,Negative,negatif,"[-0.27398065  0.44463202 -0.07020552 -0.03487507  0.13556582 -0.59427875
  0.34124768  0.9477106  -0.40354604 -0.28954646 -0.13657692 -0.6666841
 -0.05806377  0.11186632  0.06778862 -0.25712892  0.23634973 -0.29823422
 -0.04094816 -0.8533622   0.16706784  0.2160449   0.1747025  -0.18979329
 -0.05196339  0.07100375 -0.3540702  -0.26896617 -0.3810264   0.10856812
  0.4286577  -0.08431178  0.24089108 -0.4063451  -0.21367066  0.66160136
  0.05002601 -0.27630594 -0.12092828 -0.68051815  0.06861226 -0.37070897
 -0.19127072  0.07280534  0.35463127 -0.03546674 -0.3431667  -0.08956082
  0.24213623  0.12002449  0.13305907 -0.4289266   0.21597174  0.09052201
 -0.29437593  0.22859138  0.15035821  0.10439925 -0.42930463  0.260646
 -0.04032293  0.00912107  0.11548735 -0.05835437 -0.36170653  0.57173294
  0.23510997  0.24335593 -0.5598645   0.48227316 -0.41122007  0.16158018
  0.50044185 -0.06488856  0.5146636   0.19256862 -0.08586983 -0.09967779
 -0.2838055   0.10380247 -0.43783966  0.02828519 -0.3147344   0.5477229
 -0.19857328 -0.07153148  0.19369818  0.4571624   0.41112348  0.02278954
  0.55975896  0.43974167  0.03368359 -0.01190734  0.7282237   0.29743788
  0.21676254 -0.3710052   0.09554691  0.01429797]"
Indahhwahyunii,2025-07-28,di aku buat berjerawat kalo soal ngelembapin nya oke tapi di aku buat jerawat on off trus jerawatnya gede gitu sedihh padahal mayan banyak yang cocok pakek ini tapi ntah kenapa di aku enggak cocok aku lebih cocok pakek yang pink malahan,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"['aku', 'buat', 'berjerawat', 'kalo', 'soal', 'ngelembapin', 'nya', 'oke', 'aku', 'buat', 'jerawat', 'on', 'off', 'trus', 'jerawatnya', 'gede', 'gitu', 'sedihh', 'padahal', 'mayan', 'banyak', 'cocok', 'pakek', 'ntah', 'aku', 'enggak', 'cocok', 'aku', 'lebih', 'cocok', 'pakek', 'pink', 'malahan']",0.0,Neutral,netral,"[-0.2597324   0.4247692  -0.08695921 -0.04108331  0.14203422 -0.5958238
  0.33125782  0.9997584  -0.41071612 -0.28831056 -0.14056271 -0.6645143
 -0.07705849  0.12130431  0.06433608 -0.26937935  0.26222223 -0.3365393
 -0.04187303 -0.89055055  0.18496166  0.23494601  0.17370993 -0.16423325
 -0.06992047  0.05038543 -0.3277494  -0.27393046 -0.40649724  0.12510541
  0.4406108  -0.10176709  0.228829   -0.4305935  -0.22992536  0.6780331
  0.04964596 -0.29783973 -0.12517571 -0.6929339   0.02136573 -0.3788177
 -0.20293663  0.10205484  0.37983662 -0.04381188 -0.353955   -0.07797775
  0.25155059  0.15478301  0.15690969 -0.44379348  0.19659066  0.07996739
 -0.3188864   0.22074701  0.140897    0.07694873 -0.440336    0.23449509
 -0.00369919  0.03350841  0.07011563 -0.08187493 -0.3920947   0.56689936
  0.25650537  0.2589854  -0.5666189   0.490919   -0.3877241   0.15274262
  0.52034545 -0.07184214  0.51719296  0.21958669 -0.06369936 -0.06586485
 -0.3228573   0.12217214 -0.41778204  0.00585201 -0.3434682   0.5805098
 -0.16684607 -0.08012684  0.17118388  0.49226958  0.419585    0.01669957
  0.5947964   0.4562938   0.06207692  0.03222504  0.7291838   0.3470465
  0.22846594 -0.3859503   0.09350514  0.0084094 ]"
vaniastephanieee,2025-07-28,ini moisturizer kesayangan pake ini sudah habis  jar lebih dan masi bakal jd my go to moisturizer apalagi kalo kulitku lagi marah ini bs banget nenangin dan benerin skin barier bs dipake untuk semua jenis kulit juga aman bangetttt ga buat iritasi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['moisturizer', 'kesayangan', 'pake', 'habis', 'jar', 'lebih', 'masi', 'bakal', 'jd', 'my', 'go', 'to', 'moisturizer', 'kalo', 'kulitku', 'marah', 'bs', 'banget', 'nenangin', 'benerin', 'skin', 'barier', 'bs', 'dipake', 'semua', 'jenis', 'kulit', 'aman', 'bangetttt', 'ga', 'buat', 'iritasi']",0.0,Neutral,netral,"[-0.29076624  0.48234475 -0.09245742 -0.04436453  0.15931593 -0.66946554
  0.37249738  1.1117496  -0.4564196  -0.32123676 -0.15868753 -0.75289834
 -0.0799145   0.13381793  0.07450309 -0.29955834  0.2878954  -0.36856043
 -0.04813691 -0.9899498   0.19939205  0.26173663  0.19586056 -0.19241603
 -0.07328469  0.06580888 -0.37801847 -0.30952048 -0.44948038  0.13306904
  0.4966925  -0.11396769  0.26138452 -0.47561893 -0.25007227  0.76274544
  0.05597558 -0.32900485 -0.13680165 -0.78104186  0.0334821  -0.43030447
 -0.2307862   0.11174929  0.4197999  -0.04227949 -0.39331514 -0.08299918
  0.28238136  0.16863136  0.16964659 -0.50012416  0.23257183  0.08923034
 -0.3590881   0.25720662  0.16311204  0.09159546 -0.49492463  0.26582986
 -0.01347183  0.03093055  0.08955728 -0.09075508 -0.43710724  0.6351349
  0.28581303  0.29142356 -0.63790107  0.5532512  -0.44549847  0.17091894
  0.5838896  -0.07676443  0.5739399   0.24114673 -0.0818641  -0.08184061
 -0.35444048  0.13493943 -0.47570542  0.01260392 -0.38433564  0.64649796
 -0.19256833 -0.09199679  0.19700848  0.54544836  0.47591144  0.02115192
  0.66142315  0.513697    0.06763899  0.03315282  0.81960577  0.37982953
  0.25408253 -0.42751756  0.10591301  0.00462182]"
